,pubmed_id,value,class,id_ontology
5212,1303171,Norrie disease,Modifier,C537849
5213,1303171,Norrie disease,Modifier,C537849
5214,1303171,NDP,Modifier,C537849
5216,8477262|t|Identification of mutations in Danish choroideremia families.,,,
5217,"8477262|a|We have searched for mutations in the choroideremia gene (CHM) in patients from 12 Danish families in which CHM is segregating. Employing polymerase chain reaction (PCR), single strand conformation polymorphism (SSCP) analysis, and direct DNA sequencing, different mutations have been identified in 6 patients. All the mutations will interfere with the correct translation of the mRNA predicting a truncated protein or no gene product at all.. ",,,
5218,8477262,choroideremia,Modifier,D015794
5219,8477262,choroideremia,Modifier,D015794
5220,8477262,CHM,Modifier,D015794
5221,8477262,CHM,SpecificDisease,D015794
5223,"10543403|t|G130V, a common FRDA point mutation, appears to have arisen from a common founder.",,,
5224,"10543403|a|Friedreich ataxia (FRDA) is the most common inherited ataxia. About 98% of mutant alleles have an expansion of a GAA trinucleotide repeat in intron 1 of the affected gene, FRDA. The other 2% are point mutations. Of the 17 point mutations so far described, three appear to be more common. One of these is the G130V mutation in exon 4 of FRDA. G130V, when present with an expanded GAA repeat on the other allele, is associated with an atypical FRDA phenotype. Haplotype analysis was undertaken on the four families who have been described with this mutation. The results suggest a common founder for this mutation. Although marked differences in extragenic marker haplotypes were seen in one family, similar intragenic haplotyping suggests the same mutation founder for this family with the differences explicable by two recombination events.. ",,,
5225,10543403,FRDA,Modifier,D005621
5226,10543403,Friedreich ataxia,SpecificDisease,D005621
5227,10543403,FRDA,SpecificDisease,D005621
5228,10543403,inherited ataxia,DiseaseClass,D013132
5229,10543403,FRDA,Modifier,D005621
5231,7605382|t|Frequency of exon 15 missense mutation (442D:G) in cholesteryl ester transfer protein gene in hyperalphalipoproteinemic Japanese subjects.,,,
5232,"7605382|a|Cholesteryl ester transfer protein (CETP) transfers cholesteryl ester from high density lipoprotein (HDL) to apo B-containing lipoproteins. The hyperalphalipoproteinemia caused by CETP deficiency is fairly common in Japan and one of the most common mutations in the CETP gene is the splicing defect of the intron 14, the allelic frequency of which has been shown to be 0. 0049 in the Japanese general population. Recently, we have reported a missense mutation in exon 15 of the CETP gene (442D  G), showing a dominant effect on the CETP activity and HDL-cholesterol level. In the current study, we determined the frequency of this new mutation in Japanese hyperalphalipoproteinemic (HDL-cholesterol > or = 100 mg/dl) subjects. A rapid and easy screening method for this new mutation was developed using a polymerase chain reaction (PCR) -mediated site-directed mutagenesis. Among 117 Japanese hyperalphalipoproteinemic subjects (HDL-cholesterol; 116. 7 +/- 16. 5 mg/dl, mean +/- S. D.) without the intron 14 splice defect, three homozygotes (2. 5%) and 34 heterozygotes (29. 1%) were found to have the 442D  G mutation. The relative allelic frequency of this mutation was calculated to be 0. 17. One of the homozygotes for the 442D  G mutation was the patient previously described by us as having hyperalphalipoproteinemia with corneal opacity and coronary heart disease. This was the first reported subject homozygous for the CETP deficiency who also demonstrated atherosclerotic symptoms. In homozygous subjects, CETP activity ranged from 37% to 62% of the normal value, which was consistent with the results obtained from the transient expression experiment previously reported; however, the specific activity of CETP was not as low as expected. (ABSTRACT TRUNCATED AT 250 WORDS) ",,,
5233,7605382,hyperalphalipoproteinemic,Modifier,OMIM:143470
5234,7605382,hyperalphalipoproteinemia,SpecificDisease,OMIM:143470
5235,7605382,CETP deficiency,SpecificDisease,OMIM:143470
5236,7605382,hyperalphalipoproteinemic,Modifier,OMIM:143470
5237,7605382,hyperalphalipoproteinemic,Modifier,OMIM:143470
5238,7605382,hyperalphalipoproteinemia,SpecificDisease,OMIM:143470
5239,7605382,corneal opacity,SpecificDisease,D003318
5240,7605382,coronary heart disease,SpecificDisease,D003327
5241,7605382,CETP deficiency,SpecificDisease,OMIM:143470
5242,7605382,atherosclerotic symptoms,DiseaseClass,D050197
5244,"10071193|t|Fibroblast growth factor homologous factor 2 (FHF2): gene structure, expression and mapping to the Borjeson-Forssman-Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a BFLS-like patient.",,,
5245,"10071193|a|Borjeson-Forssman-Lehmann syndrome (BFLS) is a syndromal X-linked mental retardation, which maps by linkage to the q26 region of the human X chromosome. We have identified a male patient with BFLS-like features and a duplication, 46, Y, dup (X) (q26q28), inherited from his phenotypically normal mother. Fluorescence in situ hybridisation using yeast artificial chromosome clones from Xq26 localised the duplication breakpoint to an approximately 400-kb interval in the Xq26. 3 region between DXS155 and DXS294/DXS730. Database searches and analysis of available genomic DNA sequence from the region revealed the presence of the fibroblast growth factor homologous factor gene, FHF2, within the duplication breakpoint interval. The gene structure of FHF2 was determined and two new exons were identified, including a new 5 end exon, 1B. FHF2 is a large gene extending over approximately 200 kb in Xq26. 3 and is composed of at least seven exons. It shows tissue-specific alternative splicing and alternative transcription starts. Northern blot hybridisation showed highest expression in brain and skeletal muscle. The FHF2 gene localisation and tissue-specific expression pattern suggest it to be a candidate gene for familial cases of the BFLS syndrome and other syndromal and non-specific forms of X-linked mental retardation mapping to the region.",,,
5246,10071193,Borjeson-Forssman-Lehmann syndrome,Modifier,C536575
5247,10071193,BFLS,Modifier,C536575
5248,10071193,Borjeson-Forssman-Lehmann syndrome,SpecificDisease,C536575
5249,10071193,BFLS,SpecificDisease,C536575
5250,10071193,X-linked mental retardation,DiseaseClass,D038901
5251,10071193,BFLS,Modifier,C536575
5252,10071193,BFLS syndrome,SpecificDisease,C536575
5253,10071193,X-linked mental retardation,DiseaseClass,D038901
5255,8098245|t|Illegitimate transcription of the phenylalanine hydroxylase gene in lymphocytes for identification of mutations in phenylketonuria.,,,
5256,"8098245|a|Taking advantage of the illegitimate transcription of the phenylalanine hydroxylase (PAH) gene, we have been able to analyse the PAH cDNA sequence of hyperphenylalaninemic children in circulating lymphocytes. Using this approach, we have also identified 3 novel mutations in cDNA from liver and lymphocytes of two patients. One mutation, detected by the abnormal pattern of migration of an amplified fragment, is a C to T transition in the splice acceptor site of intron 10, which resulted in the skipping of exon 11 with the premature termination of RNA translation downstream from exon 12 (-3 IVS10). The other two mutations are missense mutations in exons 10 and 11 (respectively, L333F and E390G). The present study supports the view that circulating lymphocytes give easy access to PAH gene transcripts whose nucleotide sequence is identical to that reported in liver and therefore represent a useful tool for molecular genetic studies in phenylketonuria.. ",,,
5257,8098245,phenylketonuria,SpecificDisease,D010661
5258,8098245,hyperphenylalaninemic,Modifier,D010661
5259,8098245,phenylketonuria,SpecificDisease,D010661
5261,10958786|t|Function of an axonal chemoattractant modulated by metalloprotease activity.,,,
5262,"10958786|a|The axonal chemoattractant netrin-1 guides spinal commissural axons by activating its receptor DCC (Deleted in Colorectal Cancer ). We have found that chemical inhibitors of metalloproteases potentiate netrin-mediated axon outgrowth in vitro. We have also found that DCC is a substrate for metalloprotease-dependent ectodomain shedding, and that the inhibitors block proteolytic processing of DCC and cause an increase in DCC protein levels on axons within spinal cord explants. Thus, potentiation of netrin activity by inhibitors may result from stabilization of DCC on the axons, and proteolytic activity may regulate axon migration by controlling the number of functional extracellular axon guidance receptors.. ",,,
5263,10958786,Colorectal Cancer,SpecificDisease,D015179
5265,2886237|t|Choroideremia: close linkage to DXYS1 and DXYS12 demonstrated by segregation analysis and historical-genealogical evidence.,,,
5266,"2886237|a|Linkage studies using restriction fragment length polymorphisms were conducted in the X-linked disorder, choroideremia, designated TCD for Progressive Tapeto-Choroidal Dystrophy. Previously demonstrated close linkage with locus DXYS1 was confirmed (lod 11. 44 at 0 recombination distance). In addition, locus DXYS12 was found to be closely linked with TCD (lod 3. 31 at 0 recombination distance). The disease mainly occurs in three large kindreds in remote Northern Finland. While formal genealogical proof is lacking, all presently living (more than 80 affected males and 120 carrier females) probably originate from a common founder couple born in 1644 and 1646, twelve generations ago. All 36 patients and 48 carriers tested from the three kindreds had the same haplotype (TCD/DXYS1, 11kb/DXYS12, 1. 6kb). Given that at least 105 female meioses transmitting TCD have occurred since 1650 in these kindreds, extremely close linkage between TCD, DXYS1 and DXYS12 is suggested. The above haplotype is a very useful diagnostic tool in these TCD families. We suggest that our historical-genealogical approach to linkage analysis may be possible elsewhere in similar isolated populations ",,,
5267,2886237,Choroideremia,SpecificDisease,D015794
5268,2886237,X-linked disorder,DiseaseClass,D040181
5269,2886237,choroideremia,SpecificDisease,D015794
5270,2886237,TCD,SpecificDisease,C531652
5271,2886237,Progressive Tapeto-Choroidal Dystrophy,SpecificDisease,C531652
5272,2886237,TCD,SpecificDisease,C531652
5273,2886237,TCD,SpecificDisease,C531652
5274,2886237,TCD,SpecificDisease,C531652
5275,2886237,TCD,SpecificDisease,C531652
5276,2886237,TCD,Modifier,C531652
5278,10369870|t|Functional consequences of mutations in the early growth response 2 gene (EGR2) correlate with severity of human myelinopathies.,,,
5279,"10369870|a|The early growth response 2 gene (EGR2) is a Cys2His2zinc finger transcription factor which is thought to play a role in the regulation of peripheral nervous system myelination. This idea is based partly on the phenotype of homozygous Krox20 (Egr2) knockout mice, which display hypomyelination of the PNS and a block of Schwann cells at an early stage of differentiation. Mutations in the human EGR2 gene have recently been associated with the inherited peripheral neuropathies Charcot-Marie-Tooth type 1, Dejerine-Sottas syndrome and congenital hypomyelinating neuropathy. Three of the four EGR2 mutations are dominant and occur within the zinc finger DNA-binding domain. The fourth mutation is recessive and affects the inhibitory domain (R1) that binds the NAB transcriptional co-repressors. A combination of DNA-binding assays and transcriptional analysis was used to determine the functional consequences of these mutations. The zinc finger mutations affect DNA binding and the amount of residual binding directly correlates with disease severity. The R1 domain mutation prevents interaction of EGR2 with the NAB co-repressors and thereby increases transcriptional activity. These data provide insight into the possible disease mechanisms underlying EGR2 mutations and the reason for varying severity and differences in inheritance patterns.. ",,,
5280,10369870,myelinopathies,DiseaseClass,D011115
5281,10369870,hypomyelination of the PNS,DiseaseClass,D010523
5282,10369870,inherited peripheral neuropathies,DiseaseClass,C548028
5283,10369870,Charcot-Marie-Tooth type 1,SpecificDisease,D002607
5284,10369870,Dejerine-Sottas syndrome,SpecificDisease,C538392
5285,10369870,congenital hypomyelinating neuropathy,SpecificDisease,OMIM:605253
5287,2786201|t|Molecular basis of human von Willebrand disease: analysis of platelet von Willebrand factor mRNA.,,,
5288,"2786201|a|von Willebrand disease (vWD), the most common inherited bleeding disorder in humans, can result from either a quantitative or a qualitative defect in the adhesive glycoprotein, von Willebrand factor (vWF). Molecular studies of vWD have been limited by the large size of the vWF gene and difficulty in obtaining the vWF mRNA from patients. By use of an adaptation of the polymerase chain reaction, vWF mRNA was amplified and sequenced from peripheral blood platelets. A silent vWF allele was identified, resulting from a cis defect in vWF mRNA transcription or processing. In two type IIA vWD patients, two different but adjacent missense mutations were identified, the locations of which may identify an important vWF functional domain. Expression in heterologous cells of recombinant vWF containing one of these latter mutations reproduced the characteristic structural abnormality seen in type IIA vWD plasma.. ",,,
5289,2786201,von Willebrand disease,SpecificDisease,D014842
5290,2786201,von Willebrand,Modifier,D014842
5291,2786201,von Willebrand disease,SpecificDisease,D014842
5292,2786201,vWD,SpecificDisease,D014842
5293,2786201,inherited bleeding disorder,DiseaseClass,D025861
5294,2786201,von Willebrand,Modifier,D014842
5295,2786201,vWD,SpecificDisease,D014842
5296,2786201,type IIA vWD,Modifier,D056728
5297,2786201,type IIA vWD,Modifier,D056728
5299,10430930|t|A transgene insertion creating a heritable chromosome deletion mouse model of Prader-Willi and angelman syndromes.,,,
5300,"10430930|a|Prader-Willi syndrome (PWS) and Angelman syndrome (AS) result from the loss of function of imprinted genes in human chromosome 15q11-q13. The central part of mouse chromosome 7 is homologous to human 15q11-q13, with conservation of both gene order and imprinted features. We report here the characterization of a transgene insertion (Epstein-Barr virus Latent Membrane Protein 2A, LMP2A) into mouse chromosome 7C, which has resulted in mouse models for PWS and AS dependent on the sex of the transmitting parent. Epigenotype (allelic expression and DNA methylation) and fluorescence in situ hybridization analyses indicate that the transgene-induced mutation has generated a complete deletion of the PWS/AS-homologous region but has not deleted flanking loci. Because the intact chromosome 7, opposite the deleted homolog, maintains the correct imprint in somatic cells of PWS and AS mice and establishes the correct imprint in male and female germ cells of AS mice, homologous association and replication asynchrony are not part of the imprinting mechanism. This heritable-deletion mouse model will be particularly useful for the identification of the etiological genes and mechanisms, phenotypic basis, and investigation of therapeutic approaches for PWS.. ",,,
5301,10430930,Prader-Willi and angelman syndromes,CompositeMention,D011218|D017204
5302,10430930,Prader-Willi syndrome,SpecificDisease,D011218
5303,10430930,PWS,SpecificDisease,D011218
5304,10430930,Angelman syndrome,SpecificDisease,D017204
5305,10430930,AS,SpecificDisease,D017204
5306,10430930,PWS,SpecificDisease,D011218
5307,10430930,AS,SpecificDisease,D017204
5308,10430930,PWS,Modifier,D011218
5309,10430930,AS,Modifier,D017204
5310,10430930,PWS,Modifier,D011218
5311,10430930,AS,Modifier,D017204
5312,10430930,AS,Modifier,D017204
5313,10430930,PWS,SpecificDisease,D011218
5315,10747931|t|Transgenic mice expressing a truncated form of the high mobility group I-C protein develop adiposity and an abnormally high prevalence of lipomas.,,,
5316,"10747931|a|Chromosomal translocations in human lipomas frequently create fusion transcripts encoding high mobility group (HMG) I-C DNA-binding domains and C-terminal sequences from different presumed transcription factors, suggesting a potential role for HMG I-C in the development of lipomas. To evaluate the role of the HMG I-C component, the three DNA-binding domains of HMG I-C have now been expressed in transgenic mice. Despite the ubiquitous expression of the truncated HMG I-C protein, the transgenic mice develop a selective abundance of fat tissue early in life, show marked adipose tissue inflammation, and have an abnormally high incidence of lipomas. These findings demonstrate that the DNA-binding domains of HMG I-C, in the absence of a C-terminal fusion partner, are sufficient to perturb adipogenesis and predispose to lipomas. We provide data supporting the central utility of this animal model as a tool to understand the molecular mechanisms underlying the development of one of the most common kind of human benign tumors.. ",,,
5317,10747931,lipomas,DiseaseClass,D008067
5318,10747931,lipomas,DiseaseClass,D008067
5319,10747931,lipomas,DiseaseClass,D008067
5320,10747931,adipose tissue inflammation,SpecificDisease,D007249
5321,10747931,lipomas,DiseaseClass,D008067
5322,10747931,lipomas,DiseaseClass,D008067
5323,10747931,benign tumors,DiseaseClass,D009369
5325,"10051005|t|A common MSH2 mutation in English and North American HNPCC families: origin, phenotypic expression, and sex specific differences in colorectal cancer.",,,
5326,"10051005|a|The frequency, origin, and phenotypic expression of a germline MSH2 gene mutation previously identified in seven kindreds with hereditary non-polyposis cancer syndrome (HNPCC) was investigated. The mutation (A-- > T at nt943 + 3) disrupts the 3 splice site of exon 5 leading to the deletion of this exon from MSH2 mRNA and represents the only frequent MSH2 mutation so far reported. Although this mutation was initially detected in four of 33 colorectal cancer families analysed from eastern England, more extensive analysis has reduced the frequency to four of 52 (8%) English HNPCC kindreds analysed. In contrast, the MSH2 mutation was identified in 10 of 20 (50%) separately identified colorectal families from Newfoundland. To investigate the origin of this mutation in colorectal cancer families from England (n = 4), Newfoundland (n = 10), and the United States (n = 3), haplotype analysis using microsatellite markers linked to MSH2 was performed. Within the English and US families there was little evidence for a recent common origin of the MSH2 splice site mutation in most families. In contrast, a common haplotype was identified at the two flanking markers (CA5 and D2S288) in eight of the Newfoundland families. These findings suggested a founder effect within Newfoundland similar to that reported by others for two MLH1 mutations in Finnish HNPCC families. We calculated age related risks of all, colorectal, endometrial, and ovarian cancers in nt943 + 3 A-- > T MSH2 mutation carriers (n = 76) for all patients and for men and women separately. For both sexes combined, the penetrances at age 60 years for all cancers  and for colorectal cancer were 0. 86 and 0. 57, respectively. The risk of colorectal cancer was significantly higher (p < 0. 01) in males than females (0. 63 v 0. 30 and 0. 84 v 0. 44 at ages 50 and 60 years, respectively). For females there was a high risk of endometrial cancer (0. 5 at age 60 years) and premenopausal ovarian cancer (0. 2 at 50 years). These intersex differences in colorectal cancer risks have implications for screening programmes and for attempts to identify colorectal cancer susceptibility modifiers.",,,
5327,10051005,HNPCC,Modifier,D003123
5328,10051005,colorectal cancer,SpecificDisease,D015179
5329,10051005,hereditary non-polyposis cancer syndrome,SpecificDisease,D003123
5330,10051005,HNPCC,SpecificDisease,D003123
5331,10051005,colorectal cancer,Modifier,D015179
5332,10051005,HNPCC,Modifier,D003123
5333,10051005,colorectal,Modifier,D015179
5334,10051005,colorectal cancer,Modifier,D015179
5335,10051005,HNPCC,Modifier,D003123
5336,10051005,"colorectal, endometrial, and ovarian cancers",CompositeMention,D010051|D016889|D015179
5337,10051005,cancers,DiseaseClass,D009369
5338,10051005,colorectal cancer,SpecificDisease,D015179
5339,10051005,colorectal cancer,SpecificDisease,D015179
5340,10051005,endometrial cancer,SpecificDisease,D016889
5341,10051005,premenopausal ovarian cancer,SpecificDisease,D010051
5342,10051005,colorectal cancer,Modifier,D015179
5343,10051005,colorectal cancer,Modifier,D015179
5345,7814011|t|Novel mutation at the initiation codon in the Norrie disease gene in two Japanese families.,,,
5346,"7814011|a|We have identified a new mutation of Norrie disease (ND) gene in two Japanese males from unrelated families; they showed typical ocular features of ND but no mental retardation or hearing impairment. A mutation was found in both patients at the initiation codon of exon 2 of the ND gene (ATG to GTG), with otherwise normal nucleotide sequences. Their mothers had the normal and mutant types of the gene, which was expected for heterozygotes of the disease. The mutation of the initiation codon would cause the failure of ND gene expression or a defect in translation thereby truncating the amino terminus of ND protein. In view of the rarity and marked heterogeneity of mutations in the ND gene, the present apparently unrelated Japanese families who have lived in the same area for over two centuries presumably share the origin of the mutation.. ",,,
5347,7814011,Norrie disease,Modifier,C537849
5348,7814011,Norrie disease,Modifier,C537849
5349,7814011,ND,Modifier,C537849
5350,7814011,ND,SpecificDisease,C537849
5351,7814011,mental retardation,DiseaseClass,D008607
5352,7814011,hearing impairment,DiseaseClass,D034381
5353,7814011,ND,Modifier,C537849
5354,7814011,ND,Modifier,C537849
5355,7814011,ND,Modifier,C537849
5356,7814011,ND,Modifier,C537849
5358,8571953|t|Haplotype and phenotype analysis of six recurrent BRCA1 mutations in 61 families: results of an international study.,,,
5359,"8571953|a|Several BRCA1 mutations have now been found to occur in geographically diverse breast and ovarian cancer families. To investigate mutation origin and mutation-specific phenotypes due to BRCA1, we constructed a haplotype of nine polymorphic markers within or immediately flanking the BRCA1 locus in a set of 61 breast/ovarian cancer families selected for having one of six recurrent BRCA1 mutations. Tests of both mutations and family-specific differences in age at diagnosis were not significant. A comparison of the six mutations in the relative proportions of cases of breast and ovarian cancer was suggestive of an effect (P =. 069), with 57% of women presumed affected because of the 1294 del 40 BRCA1 mutation having ovarian cancer, compared with 14% of affected women with the splice-site mutation in intron 5 of BRCA1. For the BRCA1 mutations studied here, the individual mutations are estimated to have arisen 9-170 generations ago. In general, a high degree of haplotype conservation across the region was observed, with haplotype differences most often due to mutations in the short-tandem-repeat markers, although some likely instances of recombination also were observed. For several of the instances, there was evidence for multiple, independent, BRCA1 mutational events. ",,,
5360,8571953,breast and ovarian cancer,Modifier,D061325
5361,8571953,breast/ovarian cancer,Modifier,D061325
5362,8571953,breast and ovarian cancer,CompositeMention,D061325
5363,8571953,ovarian cancer,SpecificDisease,D010051
5365,7166314|t|A new glucose-6-phosphate dehydrogenase variant (G6PD Nagano) associated with congenital hemolytic anemia.,,,
5366,"7166314|a|A new glucose-6-phosphate dehydrogenase (G6PD) variant associated with chronic nonspherocytic hemolytic anemia was reported. The patient, a 6-year-old Japanese male, was noticed to have hemolytic anemia soon after birth, and a diagnosis of G6PD deficiency was made at the age of 2. He had episodes of hemolytic crisis several times after upper respiratory infection. G6PD activity of the patient was 5. 5% of normal. The enzymatic characteristics were examined when he was 5 years old, and his G6PD showed faster-than-normal electrophoretic mobility, low Km G6P, high Km NADP, low Ki NADPH, normal utilization of substrate analogues, heat instability, and a normal pH optimum curve. From these results, this was considered to be a new variant and was designated G6PD Nagano. Infection-induced hemolysis and chronic hemolytic anemia seem to be due to markedly impaired enzyme activity and thermal instability. ",,,
5367,7166314,congenital hemolytic anemia,SpecificDisease,D000745
5368,7166314,chronic nonspherocytic hemolytic anemia,SpecificDisease,D000746
5369,7166314,hemolytic anemia,SpecificDisease,D000743
5370,7166314,G6PD deficiency,SpecificDisease,D005955
5371,7166314,hemolytic crisis,DiseaseClass,D006461
5372,7166314,upper respiratory infection,SpecificDisease,D012141
5373,7166314,hemolysis,SpecificDisease,D006461
5374,7166314,chronic hemolytic anemia,SpecificDisease,D000745
5376,1468459|t|Craniofrontonasal dysplasia.,,,
5377,"1468459|a|We report on nine patients with craniofrontonasal dysplasia (CFND). Seven classical cases had facial features suggestive of frontonasal dysplasia and coronal craniosynostosis. Extracranial abnormalities such as brittle nails with prominent longitudinal grooves or syndactyly of fingers and toes were observed in individual patients. In two families the father of classical cases showed a milder pattern of abnormalities, consistent with the diagnosis. We present a 2- to 13-year follow-up on our patients. Hypotonia and laxity of joints are common and may necessitate supportive measures. Mild developmental delay was noted in three out of six classical cases studied in detail. Unlike almost all other X-linked disorders, clinical expression in CFND is generally much more severe in females than in males. In contrast to previous reports of this condition, one of our severely affected cases is a male.. ",,,
5378,1468459,Craniofrontonasal dysplasia,SpecificDisease,C536456
5379,1468459,craniofrontonasal dysplasia,SpecificDisease,C536456
5380,1468459,CFND,SpecificDisease,C536456
5381,1468459,frontonasal dysplasia,SpecificDisease,C538065
5382,1468459,coronal craniosynostosis,SpecificDisease,C537369
5383,1468459,Extracranial abnormalities,DiseaseClass,D009139
5384,1468459,brittle nails with prominent longitudinal grooves,SpecificDisease,D009260
5385,1468459,syndactyly of fingers and toes,CompositeMention,D013576
5386,1468459,Hypotonia,SpecificDisease,D009123
5387,1468459,laxity of joints,SpecificDisease,C535884
5388,1468459,developmental delay,DiseaseClass,D002658
5389,1468459,X-linked disorders,DiseaseClass,D040181
5390,1468459,CFND,SpecificDisease,C536456
5392,1707231|t|A new mutation in the proteolipid protein (PLP) gene in a German family with Pelizaeus-Merzbacher disease.,,,
5393,"1707231|a|A C-to-T transition in exon 4 of the PLP gene was found in 2 affected males and two obligate carriers in a German family with Pelizaeus-Merzbacher disease. The mutation, which causes loss of an HphI site and changes amino acid 155 from threonine to isoleucine, was absent from 108 normal chromosomes. There are 5 concordances and 1 discrepancy between these results and those obtained by magnetic resonance imaging in this family.. ",,,
5394,1707231,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
5395,1707231,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
5397,7579347|t|The Wiskott-Aldrich syndrome and X-linked congenital thrombocytopenia are caused by mutations of the same gene.,,,
5398,"7579347|a|The Wiskott-Aldrich syndrome (WAS) is an X-linked recessive disorder characterized by thrombocytopenia, small platelets, eczema, recurrent infections, and immunodeficiency. Besides the classic WAS phenotype, there is a group of patients with congenital X-linked thrombocytopenia (XLT) who have small platelets but only transient eczema, if any, and minimal immune deficiency. Because the gene responsible for WAS has been sequenced, it was possible to correlate the WAS phenotypes with WAS gene mutations. Using a fingerprinting screening technique, we determined the approximate location of the mutation in 13 unrelated WAS patients with mild to severe clinical symptoms. Direct sequence analysis of cDNA and genomic DNA obtained from patient-derived cell lines showed 12 unique mutations distributed throughout the WAS gene, including insertions, deletions, and point mutations resulting in amino acid substitutions, termination, exon skipping, or splicing defects. Of 4 unrelated patients with the XLT phenotype, 3 had missense mutations affecting exon 2 and 1 had a splice-site mutation affecting exon 9. Patients with classic WAS had more complex mutations, resulting in termination codons, frameshift, and early termination. These findings provide direct evidence that XLT and WAS are caused by mutations of the same gene and suggest that severe clinical phenotypes are associated with complex mutations.. ",,,
5399,7579347,Wiskott-Aldrich syndrome,SpecificDisease,D014923
5400,7579347,X-linked congenital thrombocytopenia,SpecificDisease,OMIM:313900
5401,7579347,Wiskott-Aldrich syndrome,SpecificDisease,D014923
5402,7579347,WAS,SpecificDisease,D014923
5403,7579347,X-linked recessive disorder,DiseaseClass,D040181
5404,7579347,thrombocytopenia,SpecificDisease,D013921
5405,7579347,eczema,SpecificDisease,D004485
5406,7579347,immunodeficiency,DiseaseClass,D007153
5407,7579347,WAS,Modifier,D014923
5408,7579347,congenital X-linked thrombocytopenia,SpecificDisease,OMIM:313900
5409,7579347,XLT,SpecificDisease,OMIM:313900
5410,7579347,eczema,SpecificDisease,D004485
5411,7579347,immune deficiency,DiseaseClass,D007153
5412,7579347,WAS,SpecificDisease,D014923
5413,7579347,WAS,Modifier,D014923
5414,7579347,WAS,Modifier,D014923
5415,7579347,WAS,Modifier,D014923
5416,7579347,WAS,Modifier,D014923
5417,7579347,XLT,Modifier,OMIM:313900
5418,7579347,WAS,SpecificDisease,D014923
5419,7579347,XLT,SpecificDisease,OMIM:313900
5420,7579347,WAS,SpecificDisease,D014923
5422,1709636|t|A 3-base pair in-frame deletion of the phenylalanine hydroxylase gene results in a kinetic variant of phenylketonuria.,,,
5423,"1709636|a|Phenylketonuria (PKU) is an autosomal recessive disease due to deficiency of a hepatic enzyme, phenylalanine hydroxylase (PAH). The absence of PAH activity results in typical PKU while persistence of a residual enzyme activity gives rise to variant forms of the disease. We report here a 3-base pair in-frame deletion of the PAH gene (delta 194) in a mild variant, with markedly reduced affinity of the enzyme for phenylalanine (Km = 160 nM), and we provide functional evidence for responsibility of the deletion in the mutant phenotype. Since the deletion was located in the third exon of the gene, which presents no homology with other hydroxylases, we suggest that exon 3 is involved in the specificity of the enzyme for phenylalanine. Finally, since none of the 98 PKU patients tested were found to carry this particular deletion, our study suggests that this molecular event probably occurred recently on the background of a haplotype 2 gene in Portugal.. ",,,
5424,1709636,phenylketonuria,SpecificDisease,D010661
5425,1709636,Phenylketonuria,SpecificDisease,D010661
5426,1709636,PKU,SpecificDisease,D010661
5427,1709636,autosomal recessive disease,DiseaseClass,D030342
5428,1709636,"deficiency of a hepatic enzyme, phenylalanine hydroxylase",SpecificDisease,OMIM:261600
5429,1709636,PKU,SpecificDisease,D010661
5430,1709636,PKU,Modifier,D010661
5432,10633128|t|Friedreich ataxia: an overview.,,,
5433,"10633128|a|Friedreich ataxia, an autosomal recessive neurodegenerative disease, is the most common of the inherited ataxias. The recent discovery of the gene that is mutated in this condition, FRDA, has led to rapid advances in the understanding of the pathogenesis of Friedreich ataxia. About 98% of mutant alleles have an expansion of a GAA trinucleotide repeat in intron 1 of the gene. This leads to reduced levels of the protein, frataxin. There is mounting evidence to suggest that Friedreich ataxia is the result of accumulation of iron in mitochondria leading to excess production of free radicals, which then results in cellular damage and death. Currently there is no known treatment that alters the natural course of the disease. The discovery of the FRDA gene and its possible function has raised hope that rational therapeutic strategies will be developed.. ",,,
5434,10633128,Friedreich ataxia,SpecificDisease,D005621
5435,10633128,Friedreich ataxia,SpecificDisease,D005621
5436,10633128,autosomal recessive neurodegenerative disease,DiseaseClass,D020271
5437,10633128,inherited ataxias,SpecificDisease,D013132
5438,10633128,Friedreich ataxia,SpecificDisease,D005621
5439,10633128,Friedreich ataxia,SpecificDisease,D005621
5440,10633128,FRDA,Modifier,D005621
5442,10737119|t|Clinical and molecular genetics of primary dystonias.,,,
