id,pubmed_id,value,class,id_ontology,adenomatous,ald,apc,breast,cancer,deficiency,disease,disorder,dm,dmd,dystrophy,familial,g6pd,linked,muscular,myotonic,ovarian,pws,recessive,syndrome
2487,10470286,neurofibrosarcoma,Modifier,D018319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,10470286,neurofibrosarcoma,SpecificDisease,D018319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,10470286,neurofibrosarcoma,SpecificDisease,D018319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,7833921,essential fructosuria,SpecificDisease,C538068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,7833921,Essential fructosuria,SpecificDisease,C538068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,7833921,inborn errors of metabolism,DiseaseClass,D008661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,7833921,deficiency of hepatic fructokinase,SpecificDisease,C538068,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,7833921,essential fructosuria,SpecificDisease,C538068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,7833921,essential fructosuria,SpecificDisease,C538068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,7833921,fructosuria,DiseaseClass,C538068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,10449794,ataxia-telangiectasia,Modifier,D001260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,10449794,Ataxia-telangiectasia,SpecificDisease,D001260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,10449794,A-T,SpecificDisease,D001260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,10449794,cancer,DiseaseClass,D009369,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,10449794,neurodegeneration,DiseaseClass,D019636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,10449794,A-T,SpecificDisease,D001260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,10449794,A-T,Modifier,D001260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,10449794,A-T,SpecificDisease,D001260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,10449794,A-T,Modifier,D001260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,6604602,Bechterew's syndrome,SpecificDisease,D013167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
2507,6604602,ankylosing spondylitis,SpecificDisease,D013167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,6604602,ankylosing spondylitis,SpecificDisease,D013167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,6604602,ankylosing spondylitis,SpecificDisease,D013167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,6604602,psoriatic arthropathy,SpecificDisease,D015535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,6604602,entero-arthropathy,SpecificDisease,C538273+D001168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,6604602,sacro-iliitis,SpecificDisease,D058566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,6604602,psoriasis,SpecificDisease,D011565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,6604602,psoriasis,SpecificDisease,D011565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,6604602,sacro-iliitis,SpecificDisease,D058566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,6604602,psoriasis,SpecificDisease,D011565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,6604602,acute anterior uveitis,SpecificDisease,D014606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,6604602,arthropathy,SpecificDisease,D007592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,6604602,inflammatory bowel disease,SpecificDisease,D015212,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,6604602,HEREDITARY MULTIFOCAL RELAPSING INFLAMMATION,SpecificDisease,D007249+D030342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,6604602,HEMRI,SpecificDisease,D007249+D030342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,6604602,Ankylosing spondylitis,SpecificDisease,D013167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,6604602,psoriatic arthropathy,SpecificDisease,D015535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,6604602,entero-arthropathy,SpecificDisease,C538273+D007592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,1315306,Huntington disease,Modifier,D006816,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,1315306,retinal degeneration,Modifier,D012162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,1315306,hereditary retinopathies,DiseaseClass,D015785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,1315306,Huntington disease,Modifier,D006816,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,1315306,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,1315306,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,1315306,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,777027,Hereditary deficiency of the fifth component of complement,SpecificDisease,OMIM:609536,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,777027,C5-deficient,Modifier,OMIM:609536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,777027,hereditary deficiency of the fifth component of complement,SpecificDisease,OMIM:609536,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,777027,C5-deficient,Modifier,OMIM:609536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,777027,C5D,Modifier,OMIM:609536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,777027,C5D,Modifier,OMIM:609536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,777027,systemic lupus erythematosus,SpecificDisease,D008180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,777027,C5 deficiency,SpecificDisease,OMIM:609536,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,777027,C5D,Modifier,OMIM:609536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,777027,C5D,Modifier,OMIM:609536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,777027,paroxysmal nocturnal hemoglobinuria,SpecificDisease,D006457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,10807793,familial Mediterranean fever,SpecificDisease,D010505,0,0,0,0,0,0,0,0,0,0,0,1.05637,0,0,0,0,0,0,0,0
2544,10807793,Familial Mediterranean fever,SpecificDisease,D010505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,10807793,FMF,SpecificDisease,D010505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,10807793,recessive disorder,DiseaseClass,D030342,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,1.05049,0
2547,10807793,fever,DiseaseClass,D005334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,10807793,neutrophil-mediated serosal inflammation,SpecificDisease,D007249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,10807793,FMF,SpecificDisease,D010505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,10807793,tumor,Modifier,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,10556283,cancer,DiseaseClass,D009369,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,10556283,tumor,Modifier,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,10556283,malignant rhabdoid tumors,DiseaseClass,D018335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,10556283,tumors,DiseaseClass,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,10556283,rhabdoid tumors,DiseaseClass,D018335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,10556283,tumors,DiseaseClass,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,10556283,choroid plexus carcinomas,SpecificDisease,D020288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,10556283,neuroectodermal tumors,DiseaseClass,D017599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,10556283,medulloblastomas,SpecificDisease,D008527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,10556283,breast cancers,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,10556283,Wilms tumors,SpecificDisease,D009396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,10556283,gliomas,SpecificDisease,D005910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,10556283,ependymomas,SpecificDisease,D004806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,10556283,sarcomas,DiseaseClass,D012509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,10556283,tumor,Modifier,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,10556283,rhabdoid tumors,DiseaseClass,D018335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,10556283,choroid plexus carcinomas,SpecificDisease,D020288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,10556283,medulloblastomas,SpecificDisease,D008527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,10556283,cancers,DiseaseClass,D009369,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,10556283,rhabdoid,Modifier,D018335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,624546,glucose-6-phosphate dehydrogenase deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,624546,Glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,624546,G6PD deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,1302032,Fragile X syndrome,SpecificDisease,D005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
2575,1302032,fragile X syndrome,SpecificDisease,D005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
2576,1302032,fragile X,SpecificDisease,D005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,1302032,fragile X,Modifier,D005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,1302032,fragile X,SpecificDisease,D005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,1302032,fragile X syndrome,SpecificDisease,D005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
2580,10589394,Van der Woude syndrome,SpecificDisease,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
2581,10589394,Van der Woude syndrome,SpecificDisease,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
2582,10589394,VWS,SpecificDisease,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,10589394,autosomal dominant craniofacial disorder,DiseaseClass,D019465,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,0,0
2584,10589394,cleft lip,SpecificDisease,D002971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,10589394,cleft palate,SpecificDisease,D002972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,10589394,lip pits,SpecificDisease,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,10589394,hypodontia,SpecificDisease,D000848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,10589394,VWS,Modifier,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,10589394,VWS,Modifier,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,10589394,VWS,Modifier,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,10589394,VWS,Modifier,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,10589394,VWS,Modifier,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,10589394,VWS,Modifier,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,10589394,VWS,SpecificDisease,C536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,7550349,inherited breast cancer,SpecificDisease,D061325,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,7550349,breast cancer,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,7550349,ovarian cancer,SpecificDisease,D010051,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,1.07344,0,0,0
2598,7550349,cancer,DiseaseClass,D009369,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,7550349,cancer,DiseaseClass,D009369,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,8460149,hypobetalipoproteinemia,SpecificDisease,D006995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,8460149,developmental abnormalities,DiseaseClass,D006130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,8460149,Familial hypobetalipoproteinemia,SpecificDisease,D052476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,8460149,autosomal codominant disorder,DiseaseClass,D030342,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,0,0
2604,8460149,hypobetalipoproteinemia,SpecificDisease,D006995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,8460149,coronary vascular disease,DiseaseClass,D003323,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,8460149,hypobetalipoproteinemia,SpecificDisease,D006995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,8460149,hypobetalipoproteinemia,SpecificDisease,D006995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,8460149,chylomicronemia,SpecificDisease,OMIM:238600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,8460149,exencephalus,SpecificDisease,D009436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,8460149,hydrocephalus,SpecificDisease,D006849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,8460149,hypobetalipoproteinemia,SpecificDisease,D006995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,8460149,atherogenesis,DiseaseClass,D050197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,8460149,exencephalus,SpecificDisease,D009436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,8460149,hydrocephalus,SpecificDisease,D006849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,10398279,prostate cancer,SpecificDisease,D011471,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,10398279,hereditary breast cancer,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,10398279,prostate cancer,SpecificDisease,D011471,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,10398279,prostate cancer,SpecificDisease,D011471,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,10398279,prostate cancer,Modifier,D011471,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,10398279,prostate cancer,SpecificDisease,D011471,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,10398279,prostate cancer,Modifier,D011471,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,10398279,prostate cancer,SpecificDisease,D011471,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,3565372,hereditary non-spherocytic hemolytic anemia,SpecificDisease,D000746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,3565372,hereditary nonspherocytic hemolytic anemia,SpecificDisease,D000746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,3565372,HNSHA,SpecificDisease,D000746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,3565372,G6PD deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,3565372,HNSHA,SpecificDisease,D000746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,3565372,G6PD deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,6650504,Tay-Sachs disease,Modifier,D013661,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,6650504,Tay-Sachs disease,Modifier,D013661,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,6650504,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,6650504,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,6650504,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,6650504,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,6650504,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,6650504,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,6650504,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,6650504,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,8533757,breast cancer,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,8533757,breast cancer,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,8533757,ovarian cancer,SpecificDisease,D010051,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,1.07344,0,0,0
2642,8533757,breast cancer,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,8533757,ovarian cancer,SpecificDisease,D010051,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,1.07344,0,0,0
2644,8533757,prostatic cancer,SpecificDisease,D011471,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,8533757,breast cancer,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,8533757,breast cancer,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,8533757,ovarian cancer,SpecificDisease,D010051,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,1.07344,0,0,0
2648,8533757,breast cancers,SpecificDisease,D001943,0,0,0,1.05058,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,10767343,DM,Modifier,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,10767343,Myotonic dystrophy,SpecificDisease,D009223,0,0,0,0,0,0,0,0,0,0,1.12593,0,0,0,0,0,0,0,0,0
2651,10767343,DM,SpecificDisease,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,10767343,DM,Modifier,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,10767343,DM,Modifier,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,10767343,DM,Modifier,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,10767343,DM,SpecificDisease,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,10767343,DM,Modifier,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,133535,C2 deficiency,SpecificDisease,OMIM:217000,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,133535,C2 deficiency,SpecificDisease,OMIM:217000,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,133535,C2-deficient,Modifier,OMIM:217000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,133535,Hodgkins disease,SpecificDisease,D006689,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,133535,C2 deficiency,SpecificDisease,OMIM:217000,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,133535,C2 deficiency,SpecificDisease,OMIM:217000,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,10051007,Huntington disease,SpecificDisease,D006816,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,10051007,Huntington disease,SpecificDisease,D006816,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,10051007,HD,SpecificDisease,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,10051007,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,10051007,Alzheimer disease,SpecificDisease,D000544,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,10051007,neurological diseases,DiseaseClass,D020271,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,10051007,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,10051007,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,10051007,HD,SpecificDisease,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,10051007,neurodegeneration,DiseaseClass,D019636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,10051007,HD,SpecificDisease,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,1978564,familial adenomatous polyposis,SpecificDisease,D011125,1.04194,0,0,0,0,0,0,0,0,0,0,1.05637,0,0,0,0,0,0,0,0
2675,1978564,familial adenomatous polyposis,SpecificDisease,D011125,1.04194,0,0,0,0,0,0,0,0,0,0,1.05637,0,0,0,0,0,0,0,0
2676,1978564,FAP,SpecificDisease,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,1978564,FAP,Modifier,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,1978564,colorectal carcinomas,SpecificDisease,D015179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,1978564,FAP,SpecificDisease,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,1978564,APC,Modifier,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,1978564,FAP,SpecificDisease,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,1978564,APC,Modifier,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,1978564,colorectal cancer,SpecificDisease,D015179,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,8370681,Autosomal dominant neurohypophyseal diabetes insipidus,SpecificDisease,OMIM:125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,8370681,diabetes insipidus,DiseaseClass,D003919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,8370681,diabetes insipidus,DiseaseClass,D003919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,8370681,autosomal dominant neurohypophyseal diabetes insipidus,SpecificDisease,OMIM:125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,8259519,APC tumor,Modifier,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,8259519,colorectal cancer,SpecificDisease,D015179,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,8259519,APC,Modifier,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,8259519,APC,SpecificDisease,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
